week_start,sku,demand,shipped,unmet,on_hand,backlog,arrivals,on_order,inventory_position,rop,S,service_level_target,order_qty,order_placed
2014-02-24,AUTOMOTIVE,2184.0,2184.0,0.0,24216.089319778497,0.0,0.0,0.0,24216.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-03-03,AUTOMOTIVE,2603.0,2603.0,0.0,21613.089319778497,0.0,0.0,0.0,21613.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-03-10,AUTOMOTIVE,2027.0,2027.0,0.0,19586.089319778497,0.0,0.0,0.0,19586.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-03-17,AUTOMOTIVE,2141.0,2141.0,0.0,17445.089319778497,0.0,0.0,0.0,17445.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-03-24,AUTOMOTIVE,2114.0,2114.0,0.0,15331.089319778497,0.0,0.0,0.0,15331.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-03-31,AUTOMOTIVE,2261.0,2261.0,0.0,13070.089319778497,0.0,0.0,0.0,13070.089319778497,15198.333041300584,43766.0893197785,0.9,30696.0,1
2014-04-07,AUTOMOTIVE,1894.0,1894.0,0.0,11176.089319778497,0.0,0.0,30696.0,41872.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-04-14,AUTOMOTIVE,2115.0,2115.0,0.0,9061.089319778497,0.0,0.0,30696.0,39757.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-04-21,AUTOMOTIVE,1842.0,1842.0,0.0,7219.089319778497,0.0,0.0,30696.0,37915.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-04-28,AUTOMOTIVE,1985.0,1985.0,0.0,5234.089319778497,0.0,0.0,30696.0,35930.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-05-05,AUTOMOTIVE,1745.0,1745.0,0.0,3489.089319778497,0.0,0.0,30696.0,34185.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-05-12,AUTOMOTIVE,1924.0,1924.0,0.0,32261.089319778497,0.0,30696.0,0.0,32261.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-05-19,AUTOMOTIVE,1701.0,1701.0,0.0,30560.089319778497,0.0,0.0,0.0,30560.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-05-26,AUTOMOTIVE,1709.0,1709.0,0.0,28851.089319778497,0.0,0.0,0.0,28851.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-06-02,AUTOMOTIVE,1862.0,1862.0,0.0,26989.089319778497,0.0,0.0,0.0,26989.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-06-09,AUTOMOTIVE,1599.0,1599.0,0.0,25390.089319778497,0.0,0.0,0.0,25390.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-06-16,AUTOMOTIVE,2097.0,2097.0,0.0,23293.089319778497,0.0,0.0,0.0,23293.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-06-23,AUTOMOTIVE,1956.0,1956.0,0.0,21337.089319778497,0.0,0.0,0.0,21337.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-06-30,AUTOMOTIVE,2496.0,2496.0,0.0,18841.089319778497,0.0,0.0,0.0,18841.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-07-07,AUTOMOTIVE,2004.0,2004.0,0.0,16837.089319778497,0.0,0.0,0.0,16837.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-07-14,AUTOMOTIVE,2152.0,2152.0,0.0,14685.089319778497,0.0,0.0,0.0,14685.089319778497,15198.333041300584,43766.0893197785,0.9,29081.0,1
2014-07-21,AUTOMOTIVE,2162.0,2162.0,0.0,12523.089319778497,0.0,0.0,29081.0,41604.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-07-28,AUTOMOTIVE,2187.0,2187.0,0.0,10336.089319778497,0.0,0.0,29081.0,39417.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-08-04,AUTOMOTIVE,2031.0,2031.0,0.0,8305.089319778497,0.0,0.0,29081.0,37386.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-08-11,AUTOMOTIVE,2054.0,2054.0,0.0,6251.089319778497,0.0,0.0,29081.0,35332.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-08-18,AUTOMOTIVE,2132.0,2132.0,0.0,4119.089319778497,0.0,0.0,29081.0,33200.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-08-25,AUTOMOTIVE,1899.0,1899.0,0.0,31301.089319778497,0.0,29081.0,0.0,31301.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-09-01,AUTOMOTIVE,2358.0,2358.0,0.0,28943.089319778497,0.0,0.0,0.0,28943.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-09-08,AUTOMOTIVE,2207.0,2207.0,0.0,26736.089319778497,0.0,0.0,0.0,26736.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-09-15,AUTOMOTIVE,2015.0,2015.0,0.0,24721.089319778497,0.0,0.0,0.0,24721.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-09-22,AUTOMOTIVE,2163.0,2163.0,0.0,22558.089319778497,0.0,0.0,0.0,22558.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-09-29,AUTOMOTIVE,2311.0,2311.0,0.0,20247.089319778497,0.0,0.0,0.0,20247.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-10-06,AUTOMOTIVE,2381.0,2381.0,0.0,17866.089319778497,0.0,0.0,0.0,17866.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-10-13,AUTOMOTIVE,2299.0,2299.0,0.0,15567.089319778497,0.0,0.0,0.0,15567.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-10-20,AUTOMOTIVE,2128.0,2128.0,0.0,13439.089319778497,0.0,0.0,0.0,13439.089319778497,15198.333041300584,43766.0893197785,0.9,30327.0,1
2014-10-27,AUTOMOTIVE,2178.0,2178.0,0.0,11261.089319778497,0.0,0.0,30327.0,41588.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-11-03,AUTOMOTIVE,2570.0,2570.0,0.0,8691.089319778497,0.0,0.0,30327.0,39018.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-11-10,AUTOMOTIVE,2064.0,2064.0,0.0,6627.089319778497,0.0,0.0,30327.0,36954.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-11-17,AUTOMOTIVE,1900.0,1900.0,0.0,4727.089319778497,0.0,0.0,30327.0,35054.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-11-24,AUTOMOTIVE,2040.0,2040.0,0.0,2687.089319778497,0.0,0.0,30327.0,33014.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-12-01,AUTOMOTIVE,2301.0,2301.0,0.0,30713.089319778497,0.0,30327.0,0.0,30713.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-12-08,AUTOMOTIVE,2285.0,2285.0,0.0,28428.089319778497,0.0,0.0,0.0,28428.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-12-15,AUTOMOTIVE,2448.0,2448.0,0.0,25980.089319778497,0.0,0.0,0.0,25980.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-12-22,AUTOMOTIVE,2512.0,2512.0,0.0,23468.089319778497,0.0,0.0,0.0,23468.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2014-12-29,AUTOMOTIVE,2489.0,2489.0,0.0,20979.089319778497,0.0,0.0,0.0,20979.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-01-05,AUTOMOTIVE,2124.0,2124.0,0.0,18855.089319778497,0.0,0.0,0.0,18855.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-01-12,AUTOMOTIVE,1958.0,1958.0,0.0,16897.089319778497,0.0,0.0,0.0,16897.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-01-19,AUTOMOTIVE,2030.0,2030.0,0.0,14867.089319778497,0.0,0.0,0.0,14867.089319778497,15198.333041300584,43766.0893197785,0.9,28899.0,1
2015-01-26,AUTOMOTIVE,2203.0,2203.0,0.0,12664.089319778497,0.0,0.0,28899.0,41563.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-02-02,AUTOMOTIVE,2188.0,2188.0,0.0,10476.089319778497,0.0,0.0,28899.0,39375.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-02-09,AUTOMOTIVE,2340.0,2340.0,0.0,8136.089319778497,0.0,0.0,28899.0,37035.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-02-16,AUTOMOTIVE,2448.0,2448.0,0.0,5688.089319778497,0.0,0.0,28899.0,34587.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-02-23,AUTOMOTIVE,2228.0,2228.0,0.0,3460.089319778497,0.0,0.0,28899.0,32359.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-03-02,AUTOMOTIVE,2324.0,2324.0,0.0,30035.089319778497,0.0,28899.0,0.0,30035.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-03-09,AUTOMOTIVE,3105.0,3105.0,0.0,26930.089319778497,0.0,0.0,0.0,26930.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-03-16,AUTOMOTIVE,2534.0,2534.0,0.0,24396.089319778497,0.0,0.0,0.0,24396.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-03-23,AUTOMOTIVE,2428.0,2428.0,0.0,21968.089319778497,0.0,0.0,0.0,21968.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-03-30,AUTOMOTIVE,2662.0,2662.0,0.0,19306.089319778497,0.0,0.0,0.0,19306.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-04-06,AUTOMOTIVE,1929.0,1929.0,0.0,17377.089319778497,0.0,0.0,0.0,17377.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-04-13,AUTOMOTIVE,2013.0,2013.0,0.0,15364.089319778497,0.0,0.0,0.0,15364.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-04-20,AUTOMOTIVE,1985.0,1985.0,0.0,13379.089319778497,0.0,0.0,0.0,13379.089319778497,15198.333041300584,43766.0893197785,0.9,30387.0,1
2015-04-27,AUTOMOTIVE,2288.0,2288.0,0.0,11091.089319778497,0.0,0.0,30387.0,41478.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-05-04,AUTOMOTIVE,1805.0,1805.0,0.0,9286.089319778497,0.0,0.0,30387.0,39673.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-05-11,AUTOMOTIVE,2057.0,2057.0,0.0,7229.089319778497,0.0,0.0,30387.0,37616.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-05-18,AUTOMOTIVE,2002.0,2002.0,0.0,5227.089319778497,0.0,0.0,30387.0,35614.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-05-25,AUTOMOTIVE,2250.0,2250.0,0.0,2977.089319778497,0.0,0.0,30387.0,33364.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-06-01,AUTOMOTIVE,2539.0,2539.0,0.0,30825.089319778497,0.0,30387.0,0.0,30825.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-06-08,AUTOMOTIVE,2176.0,2176.0,0.0,28649.089319778497,0.0,0.0,0.0,28649.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-06-15,AUTOMOTIVE,2232.0,2232.0,0.0,26417.089319778497,0.0,0.0,0.0,26417.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-06-22,AUTOMOTIVE,2254.0,2254.0,0.0,24163.089319778497,0.0,0.0,0.0,24163.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-06-29,AUTOMOTIVE,2646.0,2646.0,0.0,21517.089319778497,0.0,0.0,0.0,21517.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-07-06,AUTOMOTIVE,2410.0,2410.0,0.0,19107.089319778497,0.0,0.0,0.0,19107.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-07-13,AUTOMOTIVE,2340.0,2340.0,0.0,16767.089319778497,0.0,0.0,0.0,16767.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-07-20,AUTOMOTIVE,2319.0,2319.0,0.0,14448.089319778497,0.0,0.0,0.0,14448.089319778497,15198.333041300584,43766.0893197785,0.9,29318.0,1
2015-07-27,AUTOMOTIVE,2537.0,2537.0,0.0,11911.089319778497,0.0,0.0,29318.0,41229.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-08-03,AUTOMOTIVE,2490.0,2490.0,0.0,9421.089319778497,0.0,0.0,29318.0,38739.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-08-10,AUTOMOTIVE,2445.0,2445.0,0.0,6976.089319778497,0.0,0.0,29318.0,36294.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-08-17,AUTOMOTIVE,2381.0,2381.0,0.0,4595.089319778497,0.0,0.0,29318.0,33913.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-08-24,AUTOMOTIVE,2395.0,2395.0,0.0,2200.089319778497,0.0,0.0,29318.0,31518.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-08-31,AUTOMOTIVE,2566.0,2566.0,0.0,28952.089319778497,0.0,29318.0,0.0,28952.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-09-07,AUTOMOTIVE,2295.0,2295.0,0.0,26657.089319778497,0.0,0.0,0.0,26657.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-09-14,AUTOMOTIVE,2293.0,2293.0,0.0,24364.089319778497,0.0,0.0,0.0,24364.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-09-21,AUTOMOTIVE,2112.0,2112.0,0.0,22252.089319778497,0.0,0.0,0.0,22252.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-09-28,AUTOMOTIVE,2974.0,2974.0,0.0,19278.089319778497,0.0,0.0,0.0,19278.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-10-05,AUTOMOTIVE,3210.0,3210.0,0.0,16068.089319778497,0.0,0.0,0.0,16068.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-10-12,AUTOMOTIVE,2968.0,2968.0,0.0,13100.089319778497,0.0,0.0,0.0,13100.089319778497,15198.333041300584,43766.0893197785,0.9,30666.0,1
2015-10-19,AUTOMOTIVE,2761.0,2761.0,0.0,10339.089319778497,0.0,0.0,30666.0,41005.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-10-26,AUTOMOTIVE,2923.0,2923.0,0.0,7416.089319778497,0.0,0.0,30666.0,38082.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-11-02,AUTOMOTIVE,3271.0,3271.0,0.0,4145.089319778497,0.0,0.0,30666.0,34811.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-11-09,AUTOMOTIVE,2678.0,2678.0,0.0,1467.0893197784972,0.0,0.0,30666.0,32133.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-11-16,AUTOMOTIVE,2586.0,1467.0893197784972,1118.9106802215028,0.0,1118.9106802215028,0.0,30666.0,29547.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-11-23,AUTOMOTIVE,2313.0,2313.0,0.0,28353.0,1118.9106802215028,30666.0,0.0,27234.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-11-30,AUTOMOTIVE,2778.0,2778.0,0.0,25575.0,1118.9106802215028,0.0,0.0,24456.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-12-07,AUTOMOTIVE,2639.0,2639.0,0.0,22936.0,1118.9106802215028,0.0,0.0,21817.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-12-14,AUTOMOTIVE,2778.0,2778.0,0.0,20158.0,1118.9106802215028,0.0,0.0,19039.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-12-21,AUTOMOTIVE,2982.0,2982.0,0.0,17176.0,1118.9106802215028,0.0,0.0,16057.089319778497,15198.333041300584,43766.0893197785,0.9,0.0,0
2015-12-28,AUTOMOTIVE,3119.0,3119.0,0.0,14057.0,1118.9106802215028,0.0,0.0,12938.089319778497,15198.333041300584,43766.0893197785,0.9,30828.0,1
2016-01-04,AUTOMOTIVE,2732.0,2732.0,0.0,11325.0,1118.9106802215028,0.0,30828.0,41034.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
2016-01-11,AUTOMOTIVE,2653.0,2653.0,0.0,8672.0,1118.9106802215028,0.0,30828.0,38381.0893197785,15198.333041300584,43766.0893197785,0.9,0.0,0
