week_start,sku,demand,shipped,unmet,on_hand,backlog,arrivals,on_order,inventory_position,rop,S,service_level_target,order_qty,order_placed
2013-05-27,AUTOMOTIVE,2110.0,2110.0,0.0,28445.452838574114,0.0,0.0,0.0,28445.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-06-03,AUTOMOTIVE,1953.0,1953.0,0.0,26492.452838574114,0.0,0.0,0.0,26492.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-06-10,AUTOMOTIVE,1792.0,1792.0,0.0,24700.452838574114,0.0,0.0,0.0,24700.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-06-17,AUTOMOTIVE,1932.0,1932.0,0.0,22768.452838574114,0.0,0.0,0.0,22768.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-06-24,AUTOMOTIVE,1859.0,1859.0,0.0,20909.452838574114,0.0,0.0,0.0,20909.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-07-01,AUTOMOTIVE,1887.0,1887.0,0.0,19022.452838574114,0.0,0.0,0.0,19022.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-07-08,AUTOMOTIVE,1829.0,1829.0,0.0,17193.452838574114,0.0,0.0,0.0,17193.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-07-15,AUTOMOTIVE,1953.0,1953.0,0.0,15240.452838574114,0.0,0.0,0.0,15240.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-07-22,AUTOMOTIVE,2081.0,2081.0,0.0,13159.452838574114,0.0,0.0,0.0,13159.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-07-29,AUTOMOTIVE,2093.0,2093.0,0.0,11066.452838574114,0.0,0.0,0.0,11066.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-08-05,AUTOMOTIVE,1922.0,1922.0,0.0,9144.452838574114,0.0,0.0,0.0,9144.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-08-12,AUTOMOTIVE,1803.0,1803.0,0.0,7341.452838574114,0.0,0.0,0.0,7341.452838574114,7897.900590495968,36670.452838574114,0.9,29329.0,1
2013-08-19,AUTOMOTIVE,1756.0,1756.0,0.0,5585.452838574114,0.0,0.0,29329.0,34914.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-08-26,AUTOMOTIVE,1754.0,1754.0,0.0,3831.452838574114,0.0,0.0,29329.0,33160.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-09-02,AUTOMOTIVE,1724.0,1724.0,0.0,31436.452838574114,0.0,29329.0,0.0,31436.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-09-09,AUTOMOTIVE,1569.0,1569.0,0.0,29867.452838574114,0.0,0.0,0.0,29867.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-09-16,AUTOMOTIVE,1543.0,1543.0,0.0,28324.452838574114,0.0,0.0,0.0,28324.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-09-23,AUTOMOTIVE,1579.0,1579.0,0.0,26745.452838574114,0.0,0.0,0.0,26745.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-09-30,AUTOMOTIVE,1618.0,1618.0,0.0,25127.452838574114,0.0,0.0,0.0,25127.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-10-07,AUTOMOTIVE,1520.0,1520.0,0.0,23607.452838574114,0.0,0.0,0.0,23607.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-10-14,AUTOMOTIVE,1557.0,1557.0,0.0,22050.452838574114,0.0,0.0,0.0,22050.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-10-21,AUTOMOTIVE,1563.0,1563.0,0.0,20487.452838574114,0.0,0.0,0.0,20487.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-10-28,AUTOMOTIVE,1666.0,1666.0,0.0,18821.452838574114,0.0,0.0,0.0,18821.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-11-04,AUTOMOTIVE,1665.0,1665.0,0.0,17156.452838574114,0.0,0.0,0.0,17156.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-11-11,AUTOMOTIVE,1652.0,1652.0,0.0,15504.452838574114,0.0,0.0,0.0,15504.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-11-18,AUTOMOTIVE,1608.0,1608.0,0.0,13896.452838574114,0.0,0.0,0.0,13896.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-11-25,AUTOMOTIVE,1767.0,1767.0,0.0,12129.452838574114,0.0,0.0,0.0,12129.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-12-02,AUTOMOTIVE,1900.0,1900.0,0.0,10229.452838574114,0.0,0.0,0.0,10229.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-12-09,AUTOMOTIVE,1776.0,1776.0,0.0,8453.452838574114,0.0,0.0,0.0,8453.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-12-16,AUTOMOTIVE,1744.0,1744.0,0.0,6709.452838574114,0.0,0.0,0.0,6709.452838574114,7897.900590495968,36670.452838574114,0.9,29961.0,1
2013-12-23,AUTOMOTIVE,1924.0,1924.0,0.0,4785.452838574114,0.0,0.0,29961.0,34746.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2013-12-30,AUTOMOTIVE,2059.0,2059.0,0.0,2726.452838574114,0.0,0.0,29961.0,32687.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-01-06,AUTOMOTIVE,2012.0,2012.0,0.0,30675.452838574114,0.0,29961.0,0.0,30675.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-01-13,AUTOMOTIVE,2005.0,2005.0,0.0,28670.452838574114,0.0,0.0,0.0,28670.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-01-20,AUTOMOTIVE,1850.0,1850.0,0.0,26820.452838574114,0.0,0.0,0.0,26820.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-01-27,AUTOMOTIVE,2049.0,2049.0,0.0,24771.452838574114,0.0,0.0,0.0,24771.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-02-03,AUTOMOTIVE,1949.0,1949.0,0.0,22822.452838574114,0.0,0.0,0.0,22822.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-02-10,AUTOMOTIVE,1727.0,1727.0,0.0,21095.452838574114,0.0,0.0,0.0,21095.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-02-17,AUTOMOTIVE,1791.0,1791.0,0.0,19304.452838574114,0.0,0.0,0.0,19304.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-02-24,AUTOMOTIVE,2184.0,2184.0,0.0,17120.452838574114,0.0,0.0,0.0,17120.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-03-03,AUTOMOTIVE,2603.0,2603.0,0.0,14517.452838574114,0.0,0.0,0.0,14517.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-03-10,AUTOMOTIVE,2027.0,2027.0,0.0,12490.452838574114,0.0,0.0,0.0,12490.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-03-17,AUTOMOTIVE,2141.0,2141.0,0.0,10349.452838574114,0.0,0.0,0.0,10349.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-03-24,AUTOMOTIVE,2114.0,2114.0,0.0,8235.452838574114,0.0,0.0,0.0,8235.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-03-31,AUTOMOTIVE,2261.0,2261.0,0.0,5974.452838574114,0.0,0.0,0.0,5974.452838574114,7897.900590495968,36670.452838574114,0.9,30696.0,1
2014-04-07,AUTOMOTIVE,1894.0,1894.0,0.0,4080.452838574114,0.0,0.0,30696.0,34776.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-04-14,AUTOMOTIVE,2115.0,2115.0,0.0,1965.4528385741141,0.0,0.0,30696.0,32661.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-04-21,AUTOMOTIVE,1842.0,1842.0,0.0,30819.452838574114,0.0,30696.0,0.0,30819.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-04-28,AUTOMOTIVE,1985.0,1985.0,0.0,28834.452838574114,0.0,0.0,0.0,28834.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-05-05,AUTOMOTIVE,1745.0,1745.0,0.0,27089.452838574114,0.0,0.0,0.0,27089.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-05-12,AUTOMOTIVE,1924.0,1924.0,0.0,25165.452838574114,0.0,0.0,0.0,25165.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-05-19,AUTOMOTIVE,1701.0,1701.0,0.0,23464.452838574114,0.0,0.0,0.0,23464.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-05-26,AUTOMOTIVE,1709.0,1709.0,0.0,21755.452838574114,0.0,0.0,0.0,21755.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-06-02,AUTOMOTIVE,1862.0,1862.0,0.0,19893.452838574114,0.0,0.0,0.0,19893.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-06-09,AUTOMOTIVE,1599.0,1599.0,0.0,18294.452838574114,0.0,0.0,0.0,18294.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-06-16,AUTOMOTIVE,2097.0,2097.0,0.0,16197.452838574114,0.0,0.0,0.0,16197.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-06-23,AUTOMOTIVE,1956.0,1956.0,0.0,14241.452838574114,0.0,0.0,0.0,14241.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-06-30,AUTOMOTIVE,2496.0,2496.0,0.0,11745.452838574114,0.0,0.0,0.0,11745.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-07-07,AUTOMOTIVE,2004.0,2004.0,0.0,9741.452838574114,0.0,0.0,0.0,9741.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-07-14,AUTOMOTIVE,2152.0,2152.0,0.0,7589.452838574114,0.0,0.0,0.0,7589.452838574114,7897.900590495968,36670.452838574114,0.9,29081.0,1
2014-07-21,AUTOMOTIVE,2162.0,2162.0,0.0,5427.452838574114,0.0,0.0,29081.0,34508.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-07-28,AUTOMOTIVE,2187.0,2187.0,0.0,3240.452838574114,0.0,0.0,29081.0,32321.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-08-04,AUTOMOTIVE,2031.0,2031.0,0.0,30290.452838574114,0.0,29081.0,0.0,30290.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-08-11,AUTOMOTIVE,2054.0,2054.0,0.0,28236.452838574114,0.0,0.0,0.0,28236.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-08-18,AUTOMOTIVE,2132.0,2132.0,0.0,26104.452838574114,0.0,0.0,0.0,26104.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-08-25,AUTOMOTIVE,1899.0,1899.0,0.0,24205.452838574114,0.0,0.0,0.0,24205.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-09-01,AUTOMOTIVE,2358.0,2358.0,0.0,21847.452838574114,0.0,0.0,0.0,21847.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-09-08,AUTOMOTIVE,2207.0,2207.0,0.0,19640.452838574114,0.0,0.0,0.0,19640.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-09-15,AUTOMOTIVE,2015.0,2015.0,0.0,17625.452838574114,0.0,0.0,0.0,17625.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-09-22,AUTOMOTIVE,2163.0,2163.0,0.0,15462.452838574114,0.0,0.0,0.0,15462.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-09-29,AUTOMOTIVE,2311.0,2311.0,0.0,13151.452838574114,0.0,0.0,0.0,13151.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-10-06,AUTOMOTIVE,2381.0,2381.0,0.0,10770.452838574114,0.0,0.0,0.0,10770.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-10-13,AUTOMOTIVE,2299.0,2299.0,0.0,8471.452838574114,0.0,0.0,0.0,8471.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-10-20,AUTOMOTIVE,2128.0,2128.0,0.0,6343.452838574114,0.0,0.0,0.0,6343.452838574114,7897.900590495968,36670.452838574114,0.9,30327.0,1
2014-10-27,AUTOMOTIVE,2178.0,2178.0,0.0,4165.452838574114,0.0,0.0,30327.0,34492.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-11-03,AUTOMOTIVE,2570.0,2570.0,0.0,1595.4528385741141,0.0,0.0,30327.0,31922.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-11-10,AUTOMOTIVE,2064.0,2064.0,0.0,29858.452838574114,0.0,30327.0,0.0,29858.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-11-17,AUTOMOTIVE,1900.0,1900.0,0.0,27958.452838574114,0.0,0.0,0.0,27958.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-11-24,AUTOMOTIVE,2040.0,2040.0,0.0,25918.452838574114,0.0,0.0,0.0,25918.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-12-01,AUTOMOTIVE,2301.0,2301.0,0.0,23617.452838574114,0.0,0.0,0.0,23617.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-12-08,AUTOMOTIVE,2285.0,2285.0,0.0,21332.452838574114,0.0,0.0,0.0,21332.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-12-15,AUTOMOTIVE,2448.0,2448.0,0.0,18884.452838574114,0.0,0.0,0.0,18884.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-12-22,AUTOMOTIVE,2512.0,2512.0,0.0,16372.452838574114,0.0,0.0,0.0,16372.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2014-12-29,AUTOMOTIVE,2489.0,2489.0,0.0,13883.452838574114,0.0,0.0,0.0,13883.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-01-05,AUTOMOTIVE,2124.0,2124.0,0.0,11759.452838574114,0.0,0.0,0.0,11759.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-01-12,AUTOMOTIVE,1958.0,1958.0,0.0,9801.452838574114,0.0,0.0,0.0,9801.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-01-19,AUTOMOTIVE,2030.0,2030.0,0.0,7771.452838574114,0.0,0.0,0.0,7771.452838574114,7897.900590495968,36670.452838574114,0.9,28899.0,1
2015-01-26,AUTOMOTIVE,2203.0,2203.0,0.0,5568.452838574114,0.0,0.0,28899.0,34467.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-02-02,AUTOMOTIVE,2188.0,2188.0,0.0,3380.452838574114,0.0,0.0,28899.0,32279.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-02-09,AUTOMOTIVE,2340.0,2340.0,0.0,29939.452838574114,0.0,28899.0,0.0,29939.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-02-16,AUTOMOTIVE,2448.0,2448.0,0.0,27491.452838574114,0.0,0.0,0.0,27491.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-02-23,AUTOMOTIVE,2228.0,2228.0,0.0,25263.452838574114,0.0,0.0,0.0,25263.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-03-02,AUTOMOTIVE,2324.0,2324.0,0.0,22939.452838574114,0.0,0.0,0.0,22939.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-03-09,AUTOMOTIVE,3105.0,3105.0,0.0,19834.452838574114,0.0,0.0,0.0,19834.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-03-16,AUTOMOTIVE,2534.0,2534.0,0.0,17300.452838574114,0.0,0.0,0.0,17300.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-03-23,AUTOMOTIVE,2428.0,2428.0,0.0,14872.452838574114,0.0,0.0,0.0,14872.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-03-30,AUTOMOTIVE,2662.0,2662.0,0.0,12210.452838574114,0.0,0.0,0.0,12210.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-04-06,AUTOMOTIVE,1929.0,1929.0,0.0,10281.452838574114,0.0,0.0,0.0,10281.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-04-13,AUTOMOTIVE,2013.0,2013.0,0.0,8268.452838574114,0.0,0.0,0.0,8268.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-04-20,AUTOMOTIVE,1985.0,1985.0,0.0,6283.452838574114,0.0,0.0,0.0,6283.452838574114,7897.900590495968,36670.452838574114,0.9,30387.0,1
2015-04-27,AUTOMOTIVE,2288.0,2288.0,0.0,3995.452838574114,0.0,0.0,30387.0,34382.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-05-04,AUTOMOTIVE,1805.0,1805.0,0.0,2190.452838574114,0.0,0.0,30387.0,32577.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-05-11,AUTOMOTIVE,2057.0,2057.0,0.0,30520.452838574114,0.0,30387.0,0.0,30520.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-05-18,AUTOMOTIVE,2002.0,2002.0,0.0,28518.452838574114,0.0,0.0,0.0,28518.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-05-25,AUTOMOTIVE,2250.0,2250.0,0.0,26268.452838574114,0.0,0.0,0.0,26268.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-06-01,AUTOMOTIVE,2539.0,2539.0,0.0,23729.452838574114,0.0,0.0,0.0,23729.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-06-08,AUTOMOTIVE,2176.0,2176.0,0.0,21553.452838574114,0.0,0.0,0.0,21553.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-06-15,AUTOMOTIVE,2232.0,2232.0,0.0,19321.452838574114,0.0,0.0,0.0,19321.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-06-22,AUTOMOTIVE,2254.0,2254.0,0.0,17067.452838574114,0.0,0.0,0.0,17067.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-06-29,AUTOMOTIVE,2646.0,2646.0,0.0,14421.452838574114,0.0,0.0,0.0,14421.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-07-06,AUTOMOTIVE,2410.0,2410.0,0.0,12011.452838574114,0.0,0.0,0.0,12011.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-07-13,AUTOMOTIVE,2340.0,2340.0,0.0,9671.452838574114,0.0,0.0,0.0,9671.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-07-20,AUTOMOTIVE,2319.0,2319.0,0.0,7352.452838574114,0.0,0.0,0.0,7352.452838574114,7897.900590495968,36670.452838574114,0.9,29318.0,1
2015-07-27,AUTOMOTIVE,2537.0,2537.0,0.0,4815.452838574114,0.0,0.0,29318.0,34133.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-08-03,AUTOMOTIVE,2490.0,2490.0,0.0,2325.452838574114,0.0,0.0,29318.0,31643.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-08-10,AUTOMOTIVE,2445.0,2445.0,0.0,29198.452838574114,0.0,29318.0,0.0,29198.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-08-17,AUTOMOTIVE,2381.0,2381.0,0.0,26817.452838574114,0.0,0.0,0.0,26817.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-08-24,AUTOMOTIVE,2395.0,2395.0,0.0,24422.452838574114,0.0,0.0,0.0,24422.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-08-31,AUTOMOTIVE,2566.0,2566.0,0.0,21856.452838574114,0.0,0.0,0.0,21856.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-09-07,AUTOMOTIVE,2295.0,2295.0,0.0,19561.452838574114,0.0,0.0,0.0,19561.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-09-14,AUTOMOTIVE,2293.0,2293.0,0.0,17268.452838574114,0.0,0.0,0.0,17268.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-09-21,AUTOMOTIVE,2112.0,2112.0,0.0,15156.452838574114,0.0,0.0,0.0,15156.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-09-28,AUTOMOTIVE,2974.0,2974.0,0.0,12182.452838574114,0.0,0.0,0.0,12182.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-10-05,AUTOMOTIVE,3210.0,3210.0,0.0,8972.452838574114,0.0,0.0,0.0,8972.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-10-12,AUTOMOTIVE,2968.0,2968.0,0.0,6004.452838574114,0.0,0.0,0.0,6004.452838574114,7897.900590495968,36670.452838574114,0.9,30666.0,1
2015-10-19,AUTOMOTIVE,2761.0,2761.0,0.0,3243.452838574114,0.0,0.0,30666.0,33909.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-10-26,AUTOMOTIVE,2923.0,2923.0,0.0,320.45283857411414,0.0,0.0,30666.0,30986.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-11-02,AUTOMOTIVE,3271.0,3271.0,0.0,27715.452838574114,0.0,30666.0,0.0,27715.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-11-09,AUTOMOTIVE,2678.0,2678.0,0.0,25037.452838574114,0.0,0.0,0.0,25037.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-11-16,AUTOMOTIVE,2586.0,2586.0,0.0,22451.452838574114,0.0,0.0,0.0,22451.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-11-23,AUTOMOTIVE,2313.0,2313.0,0.0,20138.452838574114,0.0,0.0,0.0,20138.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-11-30,AUTOMOTIVE,2778.0,2778.0,0.0,17360.452838574114,0.0,0.0,0.0,17360.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-12-07,AUTOMOTIVE,2639.0,2639.0,0.0,14721.452838574114,0.0,0.0,0.0,14721.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-12-14,AUTOMOTIVE,2778.0,2778.0,0.0,11943.452838574114,0.0,0.0,0.0,11943.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-12-21,AUTOMOTIVE,2982.0,2982.0,0.0,8961.452838574114,0.0,0.0,0.0,8961.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2015-12-28,AUTOMOTIVE,3119.0,3119.0,0.0,5842.452838574114,0.0,0.0,0.0,5842.452838574114,7897.900590495968,36670.452838574114,0.9,30828.0,1
2016-01-04,AUTOMOTIVE,2732.0,2732.0,0.0,3110.452838574114,0.0,0.0,30828.0,33938.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2016-01-11,AUTOMOTIVE,2653.0,2653.0,0.0,457.45283857411414,0.0,0.0,30828.0,31285.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
2016-01-18,AUTOMOTIVE,2632.0,2632.0,0.0,28653.452838574114,0.0,30828.0,0.0,28653.452838574114,7897.900590495968,36670.452838574114,0.9,0.0,0
